ordinal   number    name                        hash
2021      24        ZwOpenThreadToken  23094a6da8e0ef45be77c213a1a532069ed33a0582f661fee455001a47d6f766
2022      2f        ZwOpenThreadTokenEx  1c89df32622afdade9beff8b167eb6eca78f27092762e2221a4c26cac87cc18f
2023      12f       ZwOpenTimer  b275029d660893eacbff9cfd34fbb6705101d857160f031d0e772771cb702e4c
2024      130       ZwOpenTransaction  6af03a302f07f82468b47a9caab5fc9932070fc850b34e8de63e4902df748788
2025      131       ZwOpenTransactionManager  419f567e93787dc0a38d479781ad9cd543cf5cecd3d9f77e1403a3de4563971a
2026      132       ZwPlugPlayControl  987e2c1cf5a32e0bc64ece247ad14dd460be6c31ec99b882325650cbf2e2e86b
2027      5f        ZwPowerInformation  fed48fe5a2d7091007f2a18d58605f4a171ca233a3837bfac835ba76e01d78f0
2028      133       ZwPrePrepareComplete  2ec597126cd954361f3c695f66abef460dd7b3f046f40e6538542f503265b98c
2029      134       ZwPrePrepareEnlistment  4d099b1a73a1e2a669c411d23543fa665da4726a95326ca20bcb0df36d48e85b
2030      135       ZwPrepareComplete  db2e7372ef80d77dea53417fce8924087fe8ea45cea6de7d8f5ca189d6a777ab
2031      136       ZwPrepareEnlistment  0f747e9c0eefa84258ed8c85ddf34caed3d599f03ab51138dbb2391323f0236a
2032      137       ZwPrivilegeCheck  4ff8ea29da48caf31fe98508bfef3c897931c3c5ee89e6ab6dbd747c6f12f48a
2033      138       ZwPrivilegeObjectAuditAlarm  ea57ea1ea1bb3d7009871489fd5eb57fba158900cce7552b48a007a85dcaa144
2034      139       ZwPrivilegedServiceAuditAlarm  64f5bc3d8bf909582ad33afc7aa688e029fd09070a9081d2a4fb0247fd3c56e8
2035      13a       ZwPropagationComplete  d9ddeb1f3c3b4cce6dcc06ff4c5b0aae4db1838ec26d65e0d7e0b917f8ba422e
2036      13b       ZwPropagationFailed  ada72c5a885675745789b8c616147b664ea115f7fdf884031971e03ed836daad
2037      50        ZwProtectVirtualMemory  4e81cd90d078e51b582a98b5bf091d4219654a648f4cb74fe4d5aedce4b122d8
2038      13c       ZwPssCaptureVaSpaceBulk  dc74cba979113ff94a5a2591e53825c5cc95b5d377847027b8f5b4e61fc28893
2039      13d       ZwPulseEvent  3a84c449d07ae11504ea0888611aec0740a8854f09695c480f67b39d74254399
2040      3d        ZwQueryAttributesFile  b29b844169e72bd958c61f105a4f7f3ade3ac91514f8df207a956e03a263e93b
2041      13e       ZwQueryAuxiliaryCounterFrequency  abc0ed76b30ff7a84f1bb3a12dbf35cb7df6098401d9c16e0017782d3030ce6a
2042      13f       ZwQueryBootEntryOrder  0e3a3fcfef8811da531bd8be7e714377dddbaf8a3d31abfef1e15757eace0f7c
2043      140       ZwQueryBootOptions  6c3f298ad14a63ba71cf74a7686192e7ec7668a10e917883f8edfbc20ff833f4
2044      141       ZwQueryDebugFilterState  a97635a796a1eea510dc274ff9df16ee63a779d0fc17d3bb9c12490da6c97596
2045      15        ZwQueryDefaultLocale  8d464f1f8cbe885f6be9d72fb31c96ce66ad595658811205abed58bcd47d1ffc
2046      44        ZwQueryDefaultUILanguage  283b212a2773dcc52a18024f0e61c428aecc0a7026c9c7df132dd5bdb8488929
2047      35        ZwQueryDirectoryFile  99f00c95cf889adb1ab80791bd8a337aa949b6335da2c415807762d92ee8614e
2048      142       ZwQueryDirectoryFileEx  19c111f3299933e13c96f1f1ebb3c0291110d6a002208fa48a9819df11b57410
2049      143       ZwQueryDirectoryObject  ddd56b0503450ec91b224c0e75ddc0f88258a6c30f9f04cb34a4a317f8e1ae79
2050      144       ZwQueryDriverEntryOrder  f239884a32d7ec0ae6bb9640732fbea2d329b47e9af1ec31c841d8f4be1cb4d5
2051      145       ZwQueryEaFile  1476d1d694fdb6d5f99c1dd903b47aaad57d7f23dd253b940407373df001cc0a
2052      56        ZwQueryEvent  7ce93e9fe0c10b884e97fd28882e988ab4c5db0ab0d643e584edf8d2eb96db3d
2053      146       ZwQueryFullAttributesFile  d33b486ade5ddfd96a012f0118b028b032b3738b56cd715ee1392241decd644e
2054      147       ZwQueryInformationAtom  4bc4d6e17d7582c8850d1e2c9bd2f9480fa2b1c058ac607a64e3b895245ee613
2055      148       ZwQueryInformationByName  da93b89c920d6a1b2153d09a09b081e29fdcbedde2b11c653cd4ca24b1896b19
2056      149       ZwQueryInformationEnlistment  3066b640ff106d48a88e7b979c105dba3db73e74b15425588cfdeb3024248d0d
2057      11        ZwQueryInformationFile  e6445c5f7f32b52726798b952887ebe457e187c45d76afc9627fb8223c2439bc
2058      14a       ZwQueryInformationJobObject  229cff139c3bea46d5f1097a8d8f24634af82607dd6020aece631cf282015b75
2059      14b       ZwQueryInformationPort  539c22acc9c149bfec132c1fd2501ea47fe8d2a2db8a0abb6f74a7af3a8dc569
2060      19        ZwQueryInformationProcess  d964e5e6f44ce1cd834318ac3e96689b4a9ccd43d7b738348f17d60cc19b256f
2061      14c       ZwQueryInformationResourceManager  d2d8e114bc372d2503c89febe684b43aa3ae4b3ee97d62a6de9d3b23bb293f5c
2062      25        ZwQueryInformationThread  dd5b1f2a1dcf764a2f0ee927e9d4e59392119f056eee2afba7f0fb29c4e88989
2063      21        ZwQueryInformationToken  15ab2da9d835bc731b2e1c4eb796763e7c1de3b1b7d541160afb28e863978a9e
2064      14d       ZwQueryInformationTransaction  d94a03006aaf36bd4a34518ba83a652b699ec363046afbe3561bb2f15025b02d
2065      14e       ZwQueryInformationTransactionManager  753cb3491199cd4420c0efd60c4e2bc1e56294b53f43cc8b0ffc4b5a576dbbab
2066      14f       ZwQueryInformationWorkerFactory  2b8709e07b5f5a44fb6ca4d85ed26f05d201839ab219ecc77c57de092392cc7b
2067      150       ZwQueryInstallUILanguage  1f70728ec9cc33dcaef876240bd39343413aa3dc13ff76789a28642a3b88d06e
2068      151       ZwQueryIntervalProfile  19afbea3e7975882e1568d5417193f0c69fdea2701cc51614a265f328d2c629e
2069      152       ZwQueryIoCompletion  b36414eabbe388c20c13acfd252578defa825e9facdcadee20585bd59973c46a
2070      16        ZwQueryKey  9f428e085c9a525a961859a4119ea4e8e237e0ead282020057ef28b5b27df622
2071      153       ZwQueryLicenseValue  e141706b97ec659a88b3bfc98b753eec3d055f8f1909b8a2705e1186fcd77944
2072      154       ZwQueryMultipleValueKey  cc093f4be8437723fb25fe30ff0afdb5e6f134c8147a73d5a85b54cfa9397532
2073      155       ZwQueryMutant  0c627cf701d42b2d49503d833d333e52ad377524ad360641d0edb3c8ffeb720f
2074      10        ZwQueryObject  c98ec2c5592c0c427e75a98a762d195eb10c3bbe5295cf3b40f437497c55b6f6
2075      156       ZwQueryOpenSubKeys  3bbbbe400298967b6bd580212c4fd7546c94b00df25fcdc4739d0b51994607c7
2076      157       ZwQueryOpenSubKeysEx  44cab17be4e8da6af853b08f445b2e2a469b57ba352dd1c8582d7a5d123de3b1
2077      31        ZwQueryPerformanceCounter  8b7771c343b7483539a3d0838079bf412174e721a3cdc906bb7876bc1c3ffc82
2078      158       ZwQueryPortInformationProcess  b73632523f028adf3721422536aa004ec39f4227b463ea56909432144ac23da2
2079      159       ZwQueryQuotaInformationFile  b20a0a926d9709677d22baafe6ecbf6899d6b4546f84e388e1d74b544acad6b2
2080      51        ZwQuerySection  8be97a2052ad447aaade23102a9a6baf2a2062af33a99d5ca8e4beeddb339a06
2081      15a       ZwQuerySecurityAttributesToken  24bd2c15041a151e424fa14ea8d0cc7f348593a3ec4605ef3b422e91f58815a2
2082      15b       ZwQuerySecurityObject  979fb5c616b808bd3af0c762f1fa427208be76d1620d7a72a1918bbcdff9b002
2083      15c       ZwQuerySecurityPolicy  c9ee33b25587b3802a05afbfd8a9baeac491a6a1f5681faaf4d03c11e706f5a9
2084      15d       ZwQuerySemaphore  128e5b448f794f6fc20dfa9b13bcb5744494934f373d4101e992d81f8e3823ef
2085      15e       ZwQuerySymbolicLinkObject  9fe293176f11140b93aef9feca50af3a1697e5a9071d0375d503799c3ef19ba5
2086      15f       ZwQuerySystemEnvironmentValue  cdf5b2a9c14e0ceb3073178e6b83d126284bf3cb24c4baf1db2c1c47ab9183f8
2087      160       ZwQuerySystemEnvironmentValueEx  d98ecada6845e52c3118aba42c18a8a112a8b1490d5138e47c1b554f4a4be754
2088      36        ZwQuerySystemInformation  a01d6f3f4db296453ca71332fce0ef4f1dd2de519fda0973ce54e6937c55958a
2089      161       ZwQuerySystemInformationEx  f8eb2e7b209182549b654483a01c1bb5f455fd86f75fbf6e58851c00a57cba95
2091      38        ZwQueryTimer  d10848657d8719fd81dd0bf0bcb234ad65ada308083f961e2062cb356d140852
2092      162       ZwQueryTimerResolution  005524ffd9e7eccc4aadec9fccf506b5c1441441540a84aa1f40e2cdecf63eee
2093      17        ZwQueryValueKey  f86d2e7de13c9593a118f22f1bf32df1b5b4d5835f370d0625a2f0aa6f920247
2094      23        ZwQueryVirtualMemory  748da34572d523574a01f20da100d4f616cde9b88d2012d1d894ab8498485a98
2095      49        ZwQueryVolumeInformationFile  5b0b3bf849fca01470c5f3263bb091bc7aa57e9d484645561dc31d3dc3bfdd20
2096      163       ZwQueryWnfStateData  0c47d2ddef138dd6047867cb14e4a861bbb43873a8d4a8d95809fadbfb74725a
2097      164       ZwQueryWnfStateNameInformation  38a621163ade1fa3c97a08607671925f3cc914794455658b821859b433badb91
2100      166       ZwRaiseException  f855b551122c4786e441f52403e7463c2eacf2d1db50dcc2ab283878752287c8
2101      167       ZwRaiseHardError  4871ac91726f8b563dbd6de94506c2fa8961d7d6dc03582fac594f9df03f91e6
2102      6         ZwReadFile  78f55fe72264b6b51f6b41885fe088c36b12e2b68a4412c8bab78ce1e6b7d167
2103      2e        ZwReadFileScatter  9f290fb7457fd6a6f417b6f9e578d25ce4ef3290db2816687a8d07824a1ee6c0
2104      168       ZwReadOnlyEnlistment  4c021bb786591a8defcdc2c3edb6a83ca65cdef38adf3ef99872787dde381ece
2105      54        ZwReadRequestData  f9bf085232d6a62558ce377a8ae462e151fa368ce05bb8bbb27c1a8bd736e6d8
2106      3f        ZwReadVirtualMemory  4eea857453429b88f31f3b9bfe32a3320365674b7bd11a3222876ac519229666
2107      169       ZwRecoverEnlistment  429fe74b42c7f8f5a72d24a8dc50a342fe8dfaac917dcb02bce6c68c92ef6efa
2108      16a       ZwRecoverResourceManager  bc14d0be993ed17f76054a5e7e725c938b424b70f062b75d589535c765c01b18
2109      16b       ZwRecoverTransactionManager  168e788a10291b7e513f676c09be1710210ddeb34e8b875ebbe7fadbce0d5d3c
2110      16c       ZwRegisterProtocolAddressInformation  3688ebb6a1ebe66b25f2bbb52ae1fc9d8b351de6fa79c982fd436605289c9b76
2111      16d       ZwRegisterThreadTerminatePort  9ae6ed4e3ba9c66c56e7491b2ea88aeac4a3fa3a9c1860ab3251697834416f9f
2112      16e       ZwReleaseKeyedEvent  df30954c3306da1480e5c95792efca0f96531c8bc66ff5ad06d85ae19c3dfe35
2113      20        ZwReleaseMutant  0f65cea449fd114733210e032e014b9d6f388530f1dc107db090061b4a7f6f5c
2114      a         ZwReleaseSemaphore  60c129626ea746ea7d5f73535f456551a6a3d94a7432ada04d2a1b03d4c14a08
2115      16f       ZwReleaseWorkerFactoryWorker  e8ff5a0436b947c933d1dccb1a6d9d63824f495281d49b5d978d670811c851d3
2116      9         ZwRemoveIoCompletion  51cb6a5dbcebec90fccd8de90f359724540ccb721b355aece59691b9f97a84cf
2117      170       ZwRemoveIoCompletionEx  72a7cc69475a30f5efa1bc8e585eac33203d850c8b48250e133af4b4bba4847e
2118      171       ZwRemoveProcessDebug  bd2fee863b18a621d09a4e078e3d507fd081fbeeb85dfe3e5e9afdaa98896adc
2119      172       ZwRenameKey  a933dce3eaa8b7f48b1e83215d9a74b3e1d2ddc2c79f031057d37124a8aa594f
2120      173       ZwRenameTransactionManager  2535c57679bb05cc3ce57b02a741e16f98294d180d7b0e277ae4b74616b5be60
2121      174       ZwReplaceKey  4ee6ac3f7a97334c0feb5ce799087a1eb6318c897e025cdb66e8fa04f0a3e7da
2122      175       ZwReplacePartitionUnit  38686f5dcfc44ab95d1509c8f2647403f5c6df0ef64fca059adb423d99d742f8
2123      c         ZwReplyPort  b6df4f1f48a597df7e2052480f2bba3e7b6d8271fed8f5bd0859b1c35c393feb
2124      b         ZwReplyWaitReceivePort  0b57891cefd5ce46266f4330adbccb660569db0c74205f0df94554165618d20c
2125      2b        ZwReplyWaitReceivePortEx  e13db79ea351969f76c7489ada22376aef3c7f5c1096565468c90828befbb035
2126      176       ZwReplyWaitReplyPort  688855162cf9bd5cf55b000684fc8ec510e99725a0df5793e433f238688f86fe
2127      177       ZwRequestPort  5db1ba3b28e6c8d83863daad7c7dd320e8b8b93b4fd9fd7e7290e8f1fc2a7468
2128      22        ZwRequestWaitReplyPort  6adf96e68404629df8441989d4531de40792bb0eca6d98fe5c3c9fa5f6ffba16
2129      178       ZwResetEvent  a874fbd9aa79e2d770374ba54db7368de89d4570b73261169356e0e6d4a037e0
2130      179       ZwResetWriteWatch  eb2e8083911ad106e26eed230c5a266f367d6817cd22306dda13e84c89e978ce
2131      17a       ZwRestoreKey  78570f861adb2f1c0bae9a81241a6613253570abe08a7586a61cd1e7784a188e
2132      17b       ZwResumeProcess  23df4b20cb81f7b398c9f83f92f079a4a0e9b47241d15495095f2acda4db5352
2133      52        ZwResumeThread  28f0366cd10f142798daffeccabbf0a08c81b00e3cce667e4c67ff8d994ae533
2134      17c       ZwRevertContainerImpersonation  4c64ed1a7938ce4b4a01da4776b912080ce23dccd22401fbb9607d6709bdb064
2135      17d       ZwRollbackComplete  c14342516536148076ccd98422b0ab3fd0887952548d1319aa3e8587da007219
2136      17e       ZwRollbackEnlistment  df9b20ac61765a6940344d3f3f465255d0c4dc2d74644d98f8792df7c4a35b03
2137      17f       ZwRollbackRegistryTransaction  646a7de6e44a4227dd3c52ce0d548da307f5975a1eb7652c9e9983c94695e784
2138      180       ZwRollbackTransaction  846dec9814d88e4f0ae160da13f2d97713512064f0bd734db08c675830281087
2139      181       ZwRollforwardTransactionManager  b9b8da79d14fbeb2ff6a0184adf1bbc2431cd7c0593da3e1f71d00320f6935e8
2140      182       ZwSaveKey   96b600d0feeff0352ea5d157c93e8eb7e8ee5f3cfb31218b4aa6ae81a0c1a3e9
2141      183       ZwSaveKeyEx  7ff02b10412659861043e1b5403cb5bf2bc3e138dc8173d745f4d02c39b6f902
2142      184       ZwSaveMergedKeys  6c4a27ee67cdfb7c7a7442eabbf727cdf14bea03ab37ccbc9ab3e3e547dd4a7d
2143      185       ZwSecureConnectPort  3c53828849d15a6c5ae89e88367382c96ef648aa823a0d652b7f244a4d085859
2144      186       ZwSerializeBoot  4f95e5de9a1fe5ecb8508573b4da7557c4723168f6a474eef68ff6ced4234393
2145      187       ZwSetBootEntryOrder  9761932a3846b2e9a2ecf5908c5a01b8ac935b16ddd6a8ea7dac8e5ad3589221
2146      188       ZwSetBootOptions  7d19ac63fa750c4d3e3236075f5c4b64642817ac22852045b0b2b1479f0f4de9
2147      189       ZwSetCachedSigningLevel  eb8197ae151b81eb2339c64414b5aa4b402efba2ffa2765740bedbb876524110
2148      18a       ZwSetCachedSigningLevel2  f795ccf3875317e72025f5c425f3444fadef6df83c586784845e83e3cdcb088a
2150      18c       ZwSetDebugFilterState  a56d078f48ba5afb362273651fda15174f42cc7f933dfb2b748121851ffdbe76
2151      18d       ZwSetDefaultHardErrorPort  5ed2011c0197c5ea6b5f7f1de70198782b7487191cd5414dbb4c6ed33eacbcb7
2152      18e       ZwSetDefaultLocale  071efe95bceee59b9cd44e765ebf01f829f6f94e1efa1a66f4dba8c4b8ca4fe3
2153      18f       ZwSetDefaultUILanguage  3d4deea80c60cc0e84198fd07198879516a4c0e9fd2cc8249ba2f6031384bc85
2154      190       ZwSetDriverEntryOrder  2847b4610999beca0acf260f96c2824d550e7f30d1558fe293e73102ecd673ed
2155      191       ZwSetEaFile  9bc0273922ba5042743524cc182c681ef02c2e95c6fafb8bf41d950f369aa4f5
2156      e         ZwSetEvent  e482c387f1b4eba29bff97d4e9a2162f70bd7f2078fddc16496694411636bcfe
2157      2d        ZwSetEventBoostPriority  a9f5e1f6411d3435927b8c779286a8c172d371e9d8cd1b45f8ef83747a2d9f81
2158      192       ZwSetHighEventPair  70b54ffe8efa88f94a55905bebf6b9ba68cee4a042a628abb4478e8fe63f3e15
2159      193       ZwSetHighWaitLowEventPair  28fbe487e3a52a3cf51e77fcf756d88e3e5f2f67024892c31c8bcd4174271e0f
2160      194       ZwSetIRTimer  c50154c81bed32535a63f95c1d517545d9776ab018955963d70c7ea6e44c3be5
2161      195       ZwSetInformationDebugObject  307ccea7c32643df5ca3ae36a11f1c199c026dd068eaa3073c9875a8f0e650ce
2162      196       ZwSetInformationEnlistment  f9e4e58aafea2a96b305a4b6a20f808b06b0133b2acfdac8a28f136573b201ab
2163      27        ZwSetInformationFile  ad829357a8a5925ac7e0428b5044c5ed7a0e915c07d2d0857de02a3284db4e5f
2164      197       ZwSetInformationJobObject  6eb09a9f835c3a670b3f75d06c98bf67768054de3166ab144f41c5a1670872a9
2165      198       ZwSetInformationKey  c066a1cae01453e1294beacef425834fbb761e89692c6a96027bb29a4b57654d
2166      5c        ZwSetInformationObject  416a969392724dfa042b926dc6a1ed3a4ab1f19981ead8b556eedbdb7315254d
2167      1c        ZwSetInformationProcess  4cb5a65cae10b55f8b8c8df665305b32cacfa247eb48ebdd7a4e1609c9ab245a
2168      199       ZwSetInformationResourceManager  cc82bc1500e04c8da6249c62006301cbe54bbc26b36947560e508ad3d3339c3e
2169      19a       ZwSetInformationSymbolicLink  26b61b12a1ab1f491b3dd739859ea82c3fdd69df3a7a46d16b701c146e5cccb8
2171      19b       ZwSetInformationToken  e22e3805a8482fe5ab8af29cf23db1b9b17b4b98b2046a389e9957e2af8f1f37
2172      19c       ZwSetInformationTransaction  9d40eb3cb0d31a68ae2389444b29888a9be77dc2497e253ea5a152d6ec32bf23
2173      19d       ZwSetInformationTransactionManager  3a2b406a03884f3efa13d750a71ed3b4267e280f6251bce4b367a70fda8249ec
2174      19e       ZwSetInformationVirtualMemory  4c6a1fa36e68543ef7f53022a9731c28ddc64d86fd6e69f7f9662a887b5a8c5e
2175      19f       ZwSetInformationWorkerFactory  9ebf25262ece14d2788995ec5c9440a22e1e76090c5717b37d930440238b9a1d
2176      1a0       ZwSetIntervalProfile  eb4916a0d33b2a7a065b118d51a91faa0bb3b89681a146201c032522651b18bf
2177      1a1       ZwSetIoCompletion  b65b9a80b662b9e8839010f2450e9ee3a6b961b657d6c28bd4b5a72c15e19640
2178      1a2       ZwSetIoCompletionEx  1108aec9ba92f5da1c7e5ed8401d4a6736aeb42b3ca003c5e4db0996c037abcb
2179      1a3       ZwSetLdtEntries  a19cb3e3464777a8a9d5129cd3efb37403af158deddc4c968052deb52e6602a5
2180      1a4       ZwSetLowEventPair  a3d18026a884cb2f85bd272a35a4986d4364d5ac24e22fe19623f195e3f3e53c
2181      1a5       ZwSetLowWaitHighEventPair  81548b6e6e03cfebe641b465af0cc3355cc74e1f104ad4e75cf61ec55a8abe3e
2182      1a6       ZwSetQuotaInformationFile  4adf5d652cbbc75526d6ded0724bc516a9d45258e8bd2d1828f7b70e6caf2bc7
2183      1a7       ZwSetSecurityObject  ed64384c0b1bd6f953391fd7ce2e34cd8e39036627147699194e20427b7ed906
2184      1a8       ZwSetSystemEnvironmentValue  cb612cd8dfd2dce195c0f3a458d9d32cd468cfe839b1401f695d838e5120595c
2185      1a9       ZwSetSystemEnvironmentValueEx  bbf6adad649aaf7aed1a35ac720328fe88d4c9bbe6052616935ebce429ec84a2
2187      1ab       ZwSetSystemPowerState  06979b8c6a82356886e37bc2c82cbe3dd63606a9ebf9b44e7ddd8ba09dd71d85
2189      1ad       ZwSetThreadExecutionState  3f7331f9e743a9c7ae3686d14b78621027275f83861c8293db7b0e272a793756
2190      62        ZwSetTimer  b4003a337fba755ede87a581311b61cc53f3f4c91627a1612e00dac50f218237
2191      1ae       ZwSetTimer2  7f9c3e630447187d23576f7eb4befcec1c44bf8f96c32c7d22401188c0469009
2192      1af       ZwSetTimerEx  aca4ec887b35ed8f459bef2a351bd79af6d85288192c2905a669207bf3c38edf
2193      1b0       ZwSetTimerResolution  5bd226e77199de00ccacfc237a98ae77f1a77ff7ffaed340e99f7da3b0f92611
2194      1b1       ZwSetUuidSeed  ede282a432f9d1ef5e0b0e9ecc4c58b405297f330b73c0aa9e7721a3e8f9250d
2195      60        ZwSetValueKey  2da8f9ed52aefe26df20437d14734f080827233f99b33e1ab3c8b9d14537ba89
2196      1b2       ZwSetVolumeInformationFile  4b86d69cc85382dcd4a206f01fdb66ccdbe93ddc8020ec20098c59ab918f64ad
2197      1b3       ZwSetWnfProcessNotificationEvent  c5f840d7d6ec89e8f4d2befe762ec538998ad7420d6d7caf3bd3af7998e9739d
2198      1b4       ZwShutdownSystem  159809df7c4e086ad352f8155c76010de9581e7b6bf3f8a456d88ddaa6c0826c
2199      1b5       ZwShutdownWorkerFactory  d3cee88ad06f30ca65db6a158b2df1ef6c019900616c5b89e35a77962709338e
2200      1b6       ZwSignalAndWaitForSingleObject  6f4b312d764d33e6b6d7e24e354b912c15effac7ead89f29681e5025f494ba8e
2201      1b7       ZwSinglePhaseReject  54ebbf84267841eb4dcb9ab6b7f5ca8d2d90a2cd62623fdbb1dbb201aa4d2a2f
2202      1b8       ZwStartProfile  0667f879b7f31e5001e080facdb8b7e41882429b2412b260f5f5c500ba59b30a
2203      1b9       ZwStopProfile  1a69c7114602b042d0a95dbfa0ac46538435acf3a4cb69810d0e26cbb809146a
2204      1ba       ZwSubscribeWnfStateChange  c7c6c3b13802aabf2d47e3f72d26f4aa8a7760034da66a299f9d3a73bdee3be2
2205      1bb       ZwSuspendProcess  fecb464388ee0936c22d41c2f9d956dcfab10a4dac505cdbbf88bfd902b17d19
2206      1bc       ZwSuspendThread  f7c61db3f3e7b4b875f6488347e8ece06ab00ea28d6cb31dff7ef588ce65206c
2207      1bd       ZwSystemDebugControl  3c6f5b0db576aaa7b22758c16a71d6ff400f908d7ec268f8a3ba4cb1b3cbd6ca
2208      1be       ZwTerminateEnclave  cb60710a2b5199e654da4fae67e72e646f2432d6fc346184a98121f8357f603b
2209      1bf       ZwTerminateJobObject  1cce008f5497699966f493f5a937c5b99ac25e154cf250570b9095cd8d7cdf38
2210      2c        ZwTerminateProcess  6395cea3bbef99b4bf1334a1de5bec7a35c2c79c654d733071ff66b21d53e46f
2211      53        ZwTerminateThread  9f2320fc4e0c579fb625d6a7893d4d7359ddbf9d6d4a662295f52abb2adb9397
2212      1c0       ZwTestAlert  0d0fff42f15bb2310c668d5337ba1f6c76fe99fb6033977c47ef65b69f6e6677
2213      1c1       ZwThawRegistry  febe7a62c3cb9228f0de50a426c698ad198d3c2ec0e8ff89fd0a7d5644b2dd19
2214      1c2       ZwThawTransactions  b8a5bcc37b5920354d24d30fa909652a5b7a4ab31838eb33f359efe923712477
2215      1c3       ZwTraceControl  c4ef9a3d072aa78b750372f93c48760bddf5220fedd74d95ef7c153198695e4c
2216      5e        ZwTraceEvent  edbb085a52e49b07fb32f223e5da686e0489a6873a9be9e57fab8bef745597c8
2217      1c4       ZwTranslateFilePath  5eece09951f2440ab2c47a18c35baaf69cc3d4b5115c3351df8944bcc0dc6968
2218      1c5       ZwUmsThreadYield  96f43e9e5fc8a51211e4054712bb3e1cc03b924552b0f879b99984143a6c0d85
2219      1c6       ZwUnloadDriver  ca60928d9cb7c898de9b0085f53b425a232c01999d3de5faa7cc97fc3ad76ab6
2220      1c7       ZwUnloadKey  463d7b46f3ea7c4036168490f81ff7aa1bf34c1b002cb2da6cc2b6ef786b124a
2221      1c8       ZwUnloadKey2  b4f402e53bfc4f565cbd1a12c1cf6c20a239e27032ba8b3f0a1883db891a3d6d
2222      1c9       ZwUnloadKeyEx  3a081259d6a03b8c0f083a0fc9b1dc96fba731478025e225295b1ee5b6550990
2223      1ca       ZwUnlockFile  87921379b2ed4cb3e6e26e7b02e06cd6159a9dbe2ced1ce0994d89cc9bdf7c71
2224      1cb       ZwUnlockVirtualMemory  4025d009b4af916a096d8b8fceb66b8793718a8a3a9a87bbf5183823f3213636
2227      1cd       ZwUnsubscribeWnfStateChange  c2d7c84593f2d37071df18bfe57321657dbf8a1f7d6f2df5bd1bb7e1d3964d19
2228      1ce       ZwUpdateWnfStateData  ab85694012c74a2bd7ab04a3204e9ec3f87bcbf383a9839dd84806e59a330c59
2229      1cf       ZwVdmControl  4aa24dc10715131e896334a8c1221039757e813dba5dd098f08e7dd3e90ba46e
2230      1d0       ZwWaitForAlertByThreadId  0c119b38d051fef1b4b55629bdd86e5996c0d56d8898b972cd1f3293cbec5713
2231      1d1       ZwWaitForDebugEvent  c5e15843bfadc327faacc1b6ae88d8f2a4faf50486b48d0b05a48d82a066808c
2232      1d2       ZwWaitForKeyedEvent  a5ebd7f4720c01d7da46cb34597d8637205b014499aa9cc9d8d7d4e548a09069
2233      5b        ZwWaitForMultipleObjects  15dbaa95fe4d790dbf5f82e8dc655139b1124949cf74b13c2ba584ef72cf98c3
2234      1a        ZwWaitForMultipleObjects32  73a64bc4885b1f9bde267aa9d8e0ddc81ce8b906137a3597510bf9dffa02adec
2235      4         ZwWaitForSingleObject  9731b8ddafcef1de368d63b342fe441a23bdb785fd599d56f2b985b830741084
2236      1d3       ZwWaitForWorkViaWorkerFactory  4e63e7458819de55cab0aa78846c42f591406c7b61f3a3a34fafb7acbaaf0381
2237      1d4       ZwWaitHighEventPair  c15f5982665a2fa0e1b71f3855e50192a743a52ef8bbf380a3cade5a41e968ce
2238      1d5       ZwWaitLowEventPair  804add2062c6b3484103780d0accbdfcf22ddde6a8c89b794131a91c1a9d8ba2
2239      1         ZwWorkerFactoryWorkerReady  5e0dfa31e4f3a536a0373d773d160820129904a573b85247367ce903cbf6bcff
2240      8         ZwWriteFile  76b3e164949223279f4c78943709e99748f406cdb5167559df7d8e6a3bc12b51
2241      1b        ZwWriteFileGather  b62463aae2c8cad421de7e0e9f85a98a844a20b38a59f48e93278b3828d5c0d0
2242      57        ZwWriteRequestData  fd48c650b9dceef0112a0c432a2359cd1de97603b1550232b59dc4dcbb596ed2
2244      46        ZwYieldExecution  30f8d59aa366d16ea54943a9ef4bfb07e2425e1f355329859ff5d4abeb7ef346
